id,product_name,region,sales_amount,date,quantity,category,profit,customer_name,city,sub_category,discount,user_id
25040,Monitor,West,2342.51000976563,2025-11-13,1,Office Supplies,341.029998779297,Amit Verma,Delhi,Computing,5,41
25041,Tablet,South,4278.31005859375,2025-09-17,1,Electronics,1202.38000488281,Sneha Kapoor,Mumbai,Gadgets,6,42
25042,Monitor,East,4944.8701171875,2024-11-05,2,Office Supplies,1119.38000488281,Rohit Mehta,Pune,Computing,7,43
25045,Headphones,North,5551.97998046875,2024-06-19,1,Electronics,923.419982910156,Priya Singh,Delhi,Accessories,10,46
25046,Mobile,West,1336.68994140625,2025-11-29,3,Office Supplies,379.660003662109,Amit Verma,Mumbai,Gadgets,11,47
25048,Laptop,South,3107.98999023438,2025-12-26,1,Electronics,383.279998779297,Rohit Mehta,Bangalore,Computing,13,49
25049,Smartwatch,East,544.940002441406,2026-03-08,4,Office Supplies,101.25,Neha Arora,Hyderabad,Gadgets,14,50
25051,Printer,East,1091.73999023438,2025-11-28,5,Office Supplies,176.570007324219,Priya Singh,Mumbai,Office Devices,16,52
25052,Laptop,East,1357.63000488281,2024-05-19,5,Electronics,174.929992675781,Amit Verma,Pune,Computing,17,53
25053,Tablet,West,-4204.27001953125,2024-03-25,5,Electronics,-867.070007324219,Sneha Kapoor,Bangalore,Gadgets,18,54
25054,Headphones,West,3946.3701171875,2025-09-07,3,Electronics,434.929992675781,Rohit Mehta,Hyderabad,Accessories,19,55
25055,Printer,South,238.050003051758,2025-09-09,3,Office Supplies,39.9700012207031,Neha Arora,Delhi,Office Devices,20,56
25056,Printer,North,2717.64990234375,2024-07-08,1,Office Supplies,428.0,Rahul Sharma,Mumbai,Office Devices,21,57
25057,Laptop,North,1054.43005371094,2024-09-01,4,Electronics,191.639999389648,Priya Singh,Pune,Computing,22,58
25058,Mouse,East,3640.34008789063,2025-01-30,5,Electronics,525.289978027344,Amit Verma,Bangalore,Peripherals,23,59
25059,Keyboard,East,4838.06982421875,2025-01-08,5,Electronics,1558.02001953125,Sneha Kapoor,Hyderabad,Peripherals,24,60
25060,Camera,North,96.0899963378906,2024-05-14,2,Office Supplies,26.5100002288818,Rohit Mehta,Delhi,Imaging,5,61
25061,Camera,North,2245.69995117188,2024-09-26,3,Office Supplies,634.530029296875,Neha Arora,Mumbai,Imaging,6,62
25062,Headphones,Central,1776.48999023438,2025-01-14,4,Electronics,225.619995117188,Rahul Sharma,Pune,Accessories,7,63
25063,Tablet,North,896.140014648438,2025-03-15,1,Electronics,109.23999786377,Priya Singh,Bangalore,Gadgets,8,64
25064,Camera,East,4041.86010742188,2025-08-28,4,Office Supplies,1405.81994628906,Amit Verma,Hyderabad,Imaging,9,65
25066,Laptop,South,2717.35009765625,2024-08-14,4,Electronics,372.940002441406,Rohit Mehta,Mumbai,Computing,11,67
25067,Tablet,West,4175.080078125,2025-01-05,2,Electronics,1285.47998046875,Neha Arora,Pune,Gadgets,12,68
25068,Keyboard,West,1056.61999511719,2024-08-24,4,Electronics,232.690002441406,Rahul Sharma,Bangalore,Peripherals,13,69
25069,Tablet,East,588.75,2025-01-20,3,Electronics,81.5999984741211,Priya Singh,Hyderabad,Gadgets,14,70
25070,Printer,North,2644.31005859375,2025-04-03,5,Office Supplies,519.489990234375,Amit Verma,Delhi,Office Devices,15,71
25071,Headphones,Central,619.690002441406,2024-09-27,3,Electronics,212.479995727539,Sneha Kapoor,Mumbai,Accessories,16,72
25072,Laptop,East,491.019989013672,2024-12-09,5,Electronics,124.150001525879,Rohit Mehta,Pune,Computing,17,73
25073,Printer,Central,3809.669921875,2024-09-28,5,Office Supplies,710.859985351563,Neha Arora,Bangalore,Office Devices,18,74
25074,Headphones,East,1497.47998046875,2025-05-05,1,Electronics,209.139999389648,Rahul Sharma,Hyderabad,Accessories,19,75
25075,Tablet,North,732.469970703125,2025-09-05,4,Electronics,99.0899963378906,Priya Singh,Delhi,Gadgets,20,76
25076,Smartwatch,West,1991.22998046875,2025-09-27,5,Office Supplies,216.190002441406,Amit Verma,Mumbai,Gadgets,21,77
25077,Keyboard,North,3075.19995117188,2025-06-14,2,Electronics,423.559997558594,Sneha Kapoor,Pune,Peripherals,22,78
25078,Mobile,Central,3042.46997070313,2025-09-15,5,Office Supplies,467.079986572266,Rohit Mehta,Bangalore,Gadgets,23,79
25079,Laptop,South,2068.46997070313,2025-01-19,2,Electronics,539.960021972656,Neha Arora,Hyderabad,Computing,24,80
25080,Printer,East,4181.2998046875,2024-10-06,1,Office Supplies,1275.51000976563,Rahul Sharma,Delhi,Office Devices,5,81
25081,Laptop,Central,3408.1201171875,2024-07-24,5,Electronics,621.630004882813,Priya Singh,Mumbai,Computing,6,82
25085,Mobile,West,3078.36010742188,2025-01-07,4,Office Supplies,697.390014648438,Neha Arora,Delhi,Gadgets,10,86
25086,Camera,North,3999.01000976563,2025-04-24,1,Office Supplies,451.230010986328,Rahul Sharma,Mumbai,Imaging,11,87
25087,Mouse,North,2323.10009765625,2023-10-17,3,Electronics,698.140014648438,Priya Singh,Pune,Peripherals,12,88
25088,Monitor,North,4172.43994140625,2024-07-11,1,Office Supplies,648.289978027344,Amit Verma,Bangalore,Computing,13,89
25089,Monitor,West,1907.80004882813,2025-10-26,2,Office Supplies,549.039978027344,Sneha Kapoor,Hyderabad,Computing,14,90
25090,Keyboard,West,4193.41015625,2024-12-26,5,Electronics,1407.93005371094,Rohit Mehta,Delhi,Peripherals,15,91
25091,Mouse,West,760.010009765625,2024-04-03,1,Electronics,206.0,Neha Arora,Mumbai,Peripherals,16,92
25092,Camera,North,1568.69995117188,2024-03-18,4,Office Supplies,280.730010986328,Rahul Sharma,Pune,Imaging,17,93
25095,Laptop,West,697.880004882813,2025-11-11,4,Electronics,78.1100006103516,Sneha Kapoor,Delhi,Computing,20,96
25096,Monitor,North,2079.14990234375,2024-07-25,3,Office Supplies,374.570007324219,Rohit Mehta,Mumbai,Computing,21,97
25097,Keyboard,West,3198.43994140625,2025-01-04,3,Electronics,1055.82995605469,Neha Arora,Pune,Peripherals,22,98
25098,Mobile,Central,1174.52001953125,2024-09-22,2,Office Supplies,378.970001220703,Rahul Sharma,Bangalore,Gadgets,23,99
25101,Laptop,North,1903.33996582031,2024-09-28,3,Electronics,285.380004882813,Sneha Kapoor,Mumbai,Computing,6,2
25102,Mobile,East,3653.30004882813,2025-10-02,1,Office Supplies,1212.33996582031,Rohit Mehta,Pune,Gadgets,7,3
25103,Laptop,West,3073.44995117188,2024-05-27,3,Electronics,596.02001953125,Neha Arora,Bangalore,Computing,8,4
25104,Mouse,East,5386.7001953125,2025-08-14,3,Electronics,813.260009765625,Rahul Sharma,Hyderabad,Peripherals,9,5
25105,Tablet,West,625.390014648438,2025-07-22,5,Electronics,201.550003051758,Priya Singh,Delhi,Gadgets,10,6
25106,Monitor,North,4422.85986328125,2025-11-20,2,Office Supplies,1445.69995117188,Amit Verma,Mumbai,Computing,11,7
25107,Mobile,South,2427.44995117188,2026-03-01,4,Office Supplies,584.969970703125,Sneha Kapoor,Pune,Gadgets,12,8
25109,Mobile,East,3657.919921875,2025-06-13,3,Office Supplies,1155.31005859375,Neha Arora,Hyderabad,Gadgets,14,10
25110,Monitor,East,633.330017089844,2025-10-30,5,Office Supplies,204.309997558594,Rahul Sharma,Delhi,Computing,15,11
25111,Monitor,West,5936.2900390625,2024-05-14,3,Office Supplies,1355.71997070313,Priya Singh,Mumbai,Computing,16,12
25112,Printer,West,2850.19995117188,2025-02-14,4,Office Supplies,788.179992675781,Amit Verma,Pune,Office Devices,17,13
25113,Tablet,West,923.599975585938,2025-08-22,5,Electronics,165.350006103516,Sneha Kapoor,Bangalore,Gadgets,18,14
25114,Laptop,North,2591.4599609375,2025-09-18,1,Electronics,540.049987792969,Rohit Mehta,Hyderabad,Computing,19,15
25115,Camera,South,3443.23999023438,2024-04-29,5,Office Supplies,490.839996337891,Neha Arora,Delhi,Imaging,20,16
25118,Camera,South,2295.86010742188,2024-07-20,2,Office Supplies,551.900024414063,Amit Verma,Bangalore,Imaging,23,19
25119,Laptop,North,1927.53002929688,2024-09-10,4,Electronics,664.200012207031,Sneha Kapoor,Hyderabad,Computing,24,20
25120,Headphones,West,4602.14013671875,2024-06-04,5,Electronics,1327.31994628906,Rohit Mehta,Delhi,Accessories,5,21
25121,Smartwatch,Central,3244.419921875,2025-04-19,1,Office Supplies,740.630004882813,Neha Arora,Mumbai,Gadgets,6,22
25123,Laptop,East,4712.18017578125,2025-08-28,5,Electronics,1047.73999023438,Priya Singh,Bangalore,Computing,8,24
25125,Printer,South,1466.10998535156,2025-05-29,3,Office Supplies,434.950012207031,Sneha Kapoor,Delhi,Office Devices,10,26
25126,Headphones,West,2725.8798828125,2026-02-11,2,Electronics,795.690002441406,Rohit Mehta,Mumbai,Accessories,11,27
25127,Printer,East,4653.31005859375,2025-11-10,2,Office Supplies,831.169982910156,Neha Arora,Pune,Office Devices,12,28
25128,Smartwatch,East,3294.64990234375,2024-12-10,2,Office Supplies,338.410003662109,Rahul Sharma,Bangalore,Gadgets,13,29
25129,Tablet,North,3061.28002929688,2025-11-06,4,Electronics,365.390014648438,Priya Singh,Hyderabad,Gadgets,14,30
25130,Headphones,South,1450.40002441406,2024-10-16,4,Electronics,198.360000610352,Amit Verma,Delhi,Accessories,15,31
25131,Headphones,North,2444.96997070313,2025-05-28,4,Electronics,673.789978027344,Sneha Kapoor,Mumbai,Accessories,16,32
25132,Camera,North,3633.80004882813,2024-09-12,4,Office Supplies,1051.43005371094,Rohit Mehta,Pune,Imaging,17,33
25133,Headphones,North,805.669982910156,2024-10-10,5,Electronics,114.279998779297,Neha Arora,Bangalore,Accessories,18,34
25134,Monitor,West,324.0,2025-08-09,3,Office Supplies,112.690002441406,Rahul Sharma,Hyderabad,Computing,19,35
25135,Laptop,East,431.679992675781,2024-07-11,5,Electronics,74.879997253418,Priya Singh,Delhi,Computing,20,36
25136,Printer,North,818.630004882813,2025-12-07,2,Office Supplies,182.610000610352,Amit Verma,Mumbai,Office Devices,21,37
25137,Mouse,North,2989.67993164063,2023-11-20,4,Electronics,541.900024414063,Sneha Kapoor,Pune,Peripherals,22,38
25138,Camera,East,4505.22998046875,2025-07-29,1,Office Supplies,915.0,Rohit Mehta,Bangalore,Imaging,23,39
25139,Monitor,West,1692.97998046875,2025-12-13,1,Office Supplies,382.589996337891,Neha Arora,Hyderabad,Computing,24,40
25140,Smartwatch,East,2499.65991210938,2024-04-27,5,Office Supplies,629.719970703125,Rahul Sharma,Delhi,Gadgets,5,41
25141,Mouse,Central,722.080017089844,2025-05-09,3,Electronics,105.309997558594,Priya Singh,Mumbai,Peripherals,6,42
25142,Tablet,West,3330.56005859375,2025-06-07,2,Electronics,584.390014648438,Amit Verma,Pune,Gadgets,7,43
25143,Mouse,South,3536.78002929688,2025-11-17,4,Electronics,754.400024414063,Sneha Kapoor,Bangalore,Peripherals,8,44
25144,Mouse,West,373.079986572266,2025-04-04,3,Electronics,123.98999786377,Rohit Mehta,Hyderabad,Peripherals,9,45
25145,Keyboard,West,3306.22998046875,2024-11-18,4,Electronics,384.0,Neha Arora,Delhi,Peripherals,10,46
25146,Printer,West,3186.80004882813,2025-09-08,1,Office Supplies,952.599975585938,Rahul Sharma,Mumbai,Office Devices,11,47
25147,Mouse,South,5440.35009765625,2024-09-21,2,Electronics,855.859985351563,Priya Singh,Pune,Peripherals,12,48
25149,Keyboard,North,1558.58996582031,2024-03-03,3,Electronics,253.889999389648,Sneha Kapoor,Hyderabad,Peripherals,14,50
25150,Headphones,East,2423.65991210938,2025-09-17,1,Electronics,341.700012207031,Rohit Mehta,Delhi,Accessories,15,51
25151,Printer,West,310.239990234375,2025-06-23,1,Office Supplies,32.2700004577637,Neha Arora,Mumbai,Office Devices,16,52
25152,Camera,South,2794.0,2025-01-15,4,Office Supplies,838.369995117188,Rahul Sharma,Pune,Imaging,17,53
25153,Monitor,South,3138.88989257813,2025-11-19,3,Office Supplies,743.169982910156,Priya Singh,Bangalore,Computing,18,54
25154,Printer,East,1251.60998535156,2025-10-12,2,Office Supplies,228.570007324219,Amit Verma,Hyderabad,Office Devices,19,55
25155,Laptop,West,1542.5,2025-08-25,1,Electronics,228.660003662109,Sneha Kapoor,Delhi,Computing,20,56
25158,Printer,North,1957.56005859375,2025-03-07,5,Office Supplies,562.099975585938,Rahul Sharma,Bangalore,Office Devices,23,59
25159,Tablet,North,863.719970703125,2024-01-20,4,Electronics,126.300003051758,Priya Singh,Hyderabad,Gadgets,24,60
25161,Tablet,North,5002.39990234375,2025-10-27,5,Electronics,1622.14001464844,Sneha Kapoor,Mumbai,Gadgets,6,62
25163,Laptop,East,918.010009765625,2024-10-24,5,Electronics,100.410003662109,Neha Arora,Bangalore,Computing,8,64
25164,Keyboard,North,2466.39990234375,2025-01-20,3,Electronics,638.960021972656,Rahul Sharma,Hyderabad,Peripherals,9,65
25165,Monitor,Central,4832.16015625,2025-12-03,3,Office Supplies,620.570007324219,Priya Singh,Delhi,Computing,10,66
25166,Tablet,East,3059.38989257813,2026-02-01,5,Electronics,1012.95001220703,Amit Verma,Mumbai,Gadgets,11,67
25167,Tablet,North,1063.63000488281,2025-10-05,4,Electronics,217.830001831055,Sneha Kapoor,Pune,Gadgets,12,68
25169,Monitor,East,4542.2099609375,2024-08-31,4,Office Supplies,1273.60998535156,Neha Arora,Hyderabad,Computing,14,70
25171,Keyboard,West,364.279998779297,2025-11-22,3,Electronics,83.1500015258789,Priya Singh,Mumbai,Peripherals,16,72
25172,Smartwatch,North,2936.76000976563,2025-06-07,2,Office Supplies,413.5,Amit Verma,Pune,Gadgets,17,73
25173,Keyboard,South,3357.81005859375,2026-01-14,5,Electronics,537.919982910156,Sneha Kapoor,Bangalore,Peripherals,18,74
25174,Mobile,West,1902.32995605469,2025-08-01,2,Office Supplies,550.330017089844,Rohit Mehta,Hyderabad,Gadgets,19,75
25175,Mobile,East,-1475.55004882813,2025-01-23,1,Office Supplies,-471.369995117188,Neha Arora,Delhi,Gadgets,20,76
25176,Mouse,East,3192.2099609375,2024-11-03,2,Electronics,742.25,Rahul Sharma,Mumbai,Peripherals,21,77
25177,Headphones,South,767.47998046875,2025-06-21,1,Electronics,187.190002441406,Priya Singh,Pune,Accessories,22,78
25178,Headphones,East,3803.580078125,2024-09-12,5,Electronics,957.900024414063,Amit Verma,Bangalore,Accessories,23,79
25179,Headphones,North,690.820007324219,2024-09-20,1,Electronics,174.380004882813,Sneha Kapoor,Hyderabad,Accessories,24,80
25180,Headphones,West,3556.43994140625,2025-11-06,1,Electronics,852.859985351563,Rohit Mehta,Delhi,Accessories,5,81
25181,Monitor,East,2046.27001953125,2024-11-10,5,Office Supplies,247.029998779297,Neha Arora,Mumbai,Computing,6,82
25182,Tablet,East,755.880004882813,2025-03-15,2,Electronics,127.589996337891,Rahul Sharma,Pune,Gadgets,7,83
25183,Mouse,Central,5588.2001953125,2025-05-19,2,Electronics,1625.83996582031,Priya Singh,Bangalore,Peripherals,8,84
25185,Mouse,North,3038.7900390625,2024-02-05,3,Electronics,902.510009765625,Sneha Kapoor,Delhi,Peripherals,10,86
25186,Keyboard,Central,4265.27001953125,2025-05-06,5,Electronics,953.5,Rohit Mehta,Mumbai,Peripherals,11,87
25187,Headphones,West,4390.06982421875,2025-05-11,5,Electronics,1435.94995117188,Neha Arora,Pune,Accessories,12,88
25188,Tablet,West,868.150024414063,2025-09-19,1,Electronics,172.089996337891,Rahul Sharma,Bangalore,Gadgets,13,89
25189,Camera,East,3827.90991210938,2024-03-09,1,Office Supplies,591.599975585938,Priya Singh,Hyderabad,Imaging,14,90
25193,Printer,East,644.039978027344,2024-07-11,4,Office Supplies,130.509994506836,Neha Arora,Bangalore,Office Devices,18,94
25194,Laptop,West,2891.97998046875,2024-10-10,1,Electronics,981.72998046875,Rahul Sharma,Hyderabad,Computing,19,95
25195,Headphones,East,2886.69995117188,2024-11-27,5,Electronics,867.010009765625,Priya Singh,Delhi,Accessories,20,96
25196,Monitor,North,1441.46997070313,2026-01-28,1,Office Supplies,332.730010986328,Amit Verma,Mumbai,Computing,21,97
25198,Monitor,East,674.22998046875,2025-10-05,2,Office Supplies,150.039993286133,Rohit Mehta,Bangalore,Computing,23,99
25200,Laptop,Central,4131.2099609375,2026-02-02,1,Electronics,661.010009765625,Rahul Sharma,Delhi,Computing,5,1
25201,Mouse,West,3394.830078125,2025-12-06,3,Electronics,1063.92004394531,Priya Singh,Mumbai,Peripherals,6,2
25202,Keyboard,Central,1752.55004882813,2025-05-06,4,Electronics,309.700012207031,Amit Verma,Pune,Peripherals,7,3
25205,Monitor,Central,2113.17993164063,2025-12-10,5,Office Supplies,324.429992675781,Neha Arora,Delhi,Computing,10,6
25206,Mouse,Central,2563.81005859375,2025-09-03,5,Electronics,308.269989013672,Rahul Sharma,Mumbai,Peripherals,11,7
25207,Printer,Central,426.480010986328,2024-08-03,5,Office Supplies,83.7900009155273,Priya Singh,Pune,Office Devices,12,8
25208,Mouse,East,2395.82006835938,2024-08-17,3,Electronics,746.159973144531,Amit Verma,Bangalore,Peripherals,13,9
25209,Smartwatch,West,614.510009765625,2024-12-12,3,Office Supplies,158.910003662109,Sneha Kapoor,Hyderabad,Gadgets,14,10
25210,Headphones,North,1712.67004394531,2025-10-14,2,Electronics,256.510009765625,Rohit Mehta,Delhi,Accessories,15,11
25211,Headphones,East,4250.52001953125,2025-11-28,3,Electronics,1345.7099609375,Neha Arora,Mumbai,Accessories,16,12
25212,Monitor,North,4006.0,2025-03-22,2,Office Supplies,609.619995117188,Rahul Sharma,Pune,Computing,17,13
25213,Keyboard,South,1372.21997070313,2025-09-04,5,Electronics,235.619995117188,Priya Singh,Bangalore,Peripherals,18,14
25214,Camera,East,4221.85009765625,2025-05-12,2,Office Supplies,1260.53002929688,Amit Verma,Hyderabad,Imaging,19,15
25215,Mobile,North,3017.26000976563,2024-07-15,4,Office Supplies,914.320007324219,Sneha Kapoor,Delhi,Gadgets,20,16
25216,Headphones,North,1162.61999511719,2025-01-17,3,Electronics,283.739990234375,Rohit Mehta,Mumbai,Accessories,21,17
25217,Headphones,South,3336.30004882813,2024-07-27,2,Electronics,650.989990234375,Neha Arora,Pune,Accessories,22,18
25218,Mouse,East,3675.7099609375,2026-03-01,4,Electronics,447.980010986328,Rahul Sharma,Bangalore,Peripherals,23,19
25220,Laptop,West,-507.670013427734,2025-06-04,2,Electronics,-175.389999389648,Amit Verma,Delhi,Computing,5,21
25221,Keyboard,East,1566.14001464844,2026-03-01,1,Electronics,315.929992675781,Sneha Kapoor,Mumbai,Peripherals,6,22
25222,Tablet,West,2858.669921875,2025-10-09,4,Electronics,613.429992675781,Rohit Mehta,Pune,Gadgets,7,23
25223,Smartwatch,North,4115.0400390625,2024-09-09,4,Office Supplies,718.239990234375,Neha Arora,Bangalore,Gadgets,8,24
25224,Mouse,Central,3263.419921875,2024-03-19,1,Electronics,678.419982910156,Rahul Sharma,Hyderabad,Peripherals,9,25
25226,Smartwatch,East,1747.57995605469,2025-07-12,4,Office Supplies,272.589996337891,Amit Verma,Mumbai,Gadgets,11,27
25227,Laptop,Central,1993.27001953125,2024-08-17,5,Electronics,583.380004882813,Sneha Kapoor,Pune,Computing,12,28
25228,Monitor,Central,3852.63989257813,2025-10-20,4,Office Supplies,637.599975585938,Rohit Mehta,Bangalore,Computing,13,29
25229,Keyboard,South,830.929992675781,2024-10-26,1,Electronics,260.420013427734,Neha Arora,Hyderabad,Peripherals,14,30
25230,Smartwatch,South,1274.63000488281,2025-06-12,2,Office Supplies,286.440002441406,Rahul Sharma,Delhi,Gadgets,15,31
25231,Mobile,North,1148.58996582031,2025-03-30,1,Office Supplies,339.429992675781,Priya Singh,Mumbai,Gadgets,16,32
25232,Smartwatch,North,1501.26000976563,2024-09-14,2,Office Supplies,237.570007324219,Amit Verma,Pune,Gadgets,17,33
25234,Printer,Central,5521.14013671875,2025-08-18,1,Office Supplies,1416.14001464844,Rohit Mehta,Hyderabad,Office Devices,19,35
25235,Mobile,West,2400.48999023438,2024-10-11,1,Office Supplies,308.350006103516,Neha Arora,Delhi,Gadgets,20,36
25236,Mouse,North,3073.15991210938,2024-03-04,3,Electronics,1057.64001464844,Rahul Sharma,Mumbai,Peripherals,21,37
25237,Smartwatch,West,704.760009765625,2025-04-05,4,Office Supplies,207.550003051758,Priya Singh,Pune,Gadgets,22,38
25238,Printer,West,3296.75,2025-05-24,4,Office Supplies,1146.26000976563,Amit Verma,Bangalore,Office Devices,23,39
25240,Headphones,North,486.220001220703,2025-08-27,5,Electronics,133.699996948242,Rohit Mehta,Delhi,Accessories,5,41
25242,Camera,East,2590.81005859375,2025-12-23,4,Office Supplies,807.590026855469,Rahul Sharma,Pune,Imaging,7,43
25243,Laptop,West,1792.22998046875,2025-10-11,3,Electronics,531.429992675781,Priya Singh,Bangalore,Computing,8,44
25246,Laptop,East,-4166.7900390625,2024-05-13,3,Electronics,-436.470001220703,Rohit Mehta,Mumbai,Computing,11,47
25247,Camera,East,1972.34997558594,2025-11-12,1,Office Supplies,442.679992675781,Neha Arora,Pune,Imaging,12,48
25248,Monitor,Central,3321.59008789063,2024-12-14,2,Office Supplies,1144.09997558594,Rahul Sharma,Bangalore,Computing,13,49
25250,Camera,Central,5529.3798828125,2024-10-08,5,Office Supplies,1105.22998046875,Amit Verma,Delhi,Imaging,15,51
25251,Camera,East,2328.1201171875,2024-10-12,1,Office Supplies,765.539978027344,Sneha Kapoor,Mumbai,Imaging,16,52
25252,Mobile,North,121.730003356934,2025-03-16,4,Office Supplies,25.7099990844727,Rohit Mehta,Pune,Gadgets,17,53
25253,Mouse,West,3635.72998046875,2026-05-06,4,Electronics,983.059997558594,Neha Arora,Bangalore,Peripherals,18,54
25255,Printer,South,5224.18017578125,2024-12-24,4,Office Supplies,1048.86999511719,Priya Singh,Delhi,Office Devices,20,56
25256,Mouse,North,4272.2001953125,2024-10-16,1,Electronics,995.010009765625,Amit Verma,Mumbai,Peripherals,21,57
25257,Monitor,North,983.330017089844,2025-04-28,3,Office Supplies,178.160003662109,Sneha Kapoor,Pune,Computing,22,58
25258,Mobile,Central,3182.330078125,2025-03-05,5,Office Supplies,494.589996337891,Rohit Mehta,Bangalore,Gadgets,23,59
25260,Mouse,East,4316.9501953125,2025-03-15,4,Electronics,1054.83996582031,Rahul Sharma,Delhi,Peripherals,5,61
25261,Smartwatch,South,146.25,2025-09-12,5,Office Supplies,25.0699996948242,Priya Singh,Mumbai,Gadgets,6,62
25262,Camera,West,2787.47998046875,2025-03-21,3,Office Supplies,894.25,Amit Verma,Pune,Imaging,7,63
25263,Headphones,South,4047.80004882813,2025-04-22,3,Electronics,1409.2900390625,Sneha Kapoor,Bangalore,Accessories,8,64
25265,Mouse,South,256.059997558594,2025-05-06,3,Electronics,55.7599983215332,Neha Arora,Delhi,Peripherals,10,66
25266,Monitor,West,2962.85009765625,2024-11-03,4,Office Supplies,447.570007324219,Rahul Sharma,Mumbai,Computing,11,67
25267,Keyboard,South,1500.19995117188,2024-08-05,1,Electronics,372.489990234375,Priya Singh,Pune,Peripherals,12,68
25269,Mobile,East,2551.2900390625,2025-03-14,3,Office Supplies,342.220001220703,Sneha Kapoor,Hyderabad,Gadgets,14,70
25270,Keyboard,West,5930.93994140625,2024-05-28,2,Electronics,1868.46997070313,Rohit Mehta,Delhi,Peripherals,15,71
25271,Headphones,North,2200.77001953125,2025-04-21,3,Electronics,534.059997558594,Neha Arora,Mumbai,Accessories,16,72
25272,Laptop,East,3937.86010742188,2024-01-25,3,Electronics,710.909973144531,Rahul Sharma,Pune,Computing,17,73
25273,Mouse,North,3759.40991210938,2024-02-15,1,Electronics,524.619995117188,Priya Singh,Bangalore,Peripherals,18,74
25274,Tablet,West,1490.09997558594,2026-03-27,5,Electronics,221.389999389648,Amit Verma,Hyderabad,Gadgets,19,75
25275,Mouse,South,166.449996948242,2025-07-12,1,Electronics,21.0499992370605,Sneha Kapoor,Delhi,Peripherals,20,76
25276,Keyboard,North,1283.40002441406,2024-09-21,5,Electronics,172.270004272461,Rohit Mehta,Mumbai,Peripherals,21,77
25277,Printer,East,2851.64990234375,2024-08-14,1,Office Supplies,521.969970703125,Neha Arora,Pune,Office Devices,22,78
25279,Printer,North,4346.39990234375,2023-12-11,4,Office Supplies,881.200012207031,Priya Singh,Hyderabad,Office Devices,24,80
25281,Keyboard,South,4580.56005859375,2024-11-21,4,Electronics,1291.97998046875,Sneha Kapoor,Mumbai,Peripherals,6,82
25282,Mouse,South,1451.5,2025-10-16,5,Electronics,321.359985351563,Rohit Mehta,Pune,Peripherals,7,83
25284,Mouse,East,558.630004882813,2025-03-20,1,Electronics,119.870002746582,Rahul Sharma,Hyderabad,Peripherals,9,85
25285,Camera,South,5069.47998046875,2025-06-14,1,Office Supplies,561.679992675781,Priya Singh,Delhi,Imaging,10,86
25286,Printer,East,3617.330078125,2024-04-13,5,Office Supplies,547.239990234375,Amit Verma,Mumbai,Office Devices,11,87
25287,Keyboard,North,787.239990234375,2026-05-31,5,Electronics,273.950012207031,Sneha Kapoor,Pune,Peripherals,12,88
25288,Camera,South,3696.68994140625,2025-01-11,2,Office Supplies,1154.51000976563,Rohit Mehta,Bangalore,Imaging,13,89
25289,Keyboard,North,754.419982910156,2026-05-24,2,Electronics,75.7099990844727,Neha Arora,Hyderabad,Peripherals,14,90
25290,Smartwatch,Central,467.160003662109,2025-08-12,3,Office Supplies,52.6100006103516,Rahul Sharma,Delhi,Gadgets,15,91
25291,Laptop,Central,2556.21997070313,2025-06-11,5,Electronics,312.679992675781,Priya Singh,Mumbai,Computing,16,92
25292,Mouse,West,3910.64990234375,2024-09-28,5,Electronics,1247.65002441406,Amit Verma,Pune,Peripherals,17,93
25293,Headphones,East,3732.80004882813,2025-08-19,4,Electronics,1082.35998535156,Sneha Kapoor,Bangalore,Accessories,18,94
25294,Camera,South,344.010009765625,2025-01-18,5,Office Supplies,37.1199989318848,Rohit Mehta,Hyderabad,Imaging,19,95
25295,Headphones,West,4150.3701171875,2025-09-18,5,Electronics,899.210021972656,Neha Arora,Delhi,Accessories,20,96
25296,Monitor,North,871.969970703125,2024-10-26,1,Office Supplies,186.889999389648,Rahul Sharma,Mumbai,Computing,21,97
25297,Tablet,East,5658.43994140625,2024-02-14,2,Electronics,1785.76000976563,Priya Singh,Pune,Gadgets,22,98
25298,Camera,East,3515.92993164063,2025-03-16,3,Office Supplies,1001.09002685547,Amit Verma,Bangalore,Imaging,23,99
25300,Tablet,East,1672.19995117188,2024-07-02,4,Electronics,223.229995727539,Rohit Mehta,Delhi,Gadgets,5,1
25301,Camera,Central,3961.06005859375,2025-12-25,5,Office Supplies,1216.51000976563,Neha Arora,Mumbai,Imaging,6,2
25302,Mobile,East,1954.66003417969,2024-05-25,3,Office Supplies,576.090026855469,Rahul Sharma,Pune,Gadgets,7,3
25303,Tablet,East,3410.39990234375,2025-11-02,5,Electronics,1054.22998046875,Priya Singh,Bangalore,Gadgets,8,4
25304,Mouse,South,1571.63000488281,2024-09-13,1,Electronics,535.789978027344,Amit Verma,Hyderabad,Peripherals,9,5
25305,Camera,West,319.739990234375,2025-06-20,1,Office Supplies,91.1699981689453,Sneha Kapoor,Delhi,Imaging,10,6
25307,Laptop,West,3335.30004882813,2025-06-22,3,Electronics,620.789978027344,Neha Arora,Pune,Computing,12,8
25309,Keyboard,South,2490.96997070313,2025-05-07,3,Electronics,583.179992675781,Priya Singh,Hyderabad,Peripherals,14,10
25310,Tablet,North,2646.080078125,2024-04-23,4,Electronics,800.039978027344,Amit Verma,Delhi,Gadgets,15,11
25312,Camera,West,1909.5400390625,2026-04-06,1,Office Supplies,276.950012207031,Rohit Mehta,Pune,Imaging,17,13
